filename,width,height,class,xmin,ymin,xmax,ymax
mosaic_49.jpg,1120,448,damaged,0,224,224,448
mosaic_49.jpg,1120,448,undamaged,224,224,448,448
mosaic_49.jpg,1120,448,damaged,448,224,672,448
mosaic_49.jpg,1120,448,undamaged,672,224,896,448
mosaic_49.jpg,1120,448,damaged,896,224,1120,448
mosaic_50.jpg,1120,448,undamaged,0,0,224,224
mosaic_50.jpg,1120,448,damaged,224,0,448,224
mosaic_50.jpg,1120,448,damaged,448,0,672,224
mosaic_50.jpg,1120,448,undamaged,672,0,896,224
mosaic_50.jpg,1120,448,undamaged,896,0,1120,224
mosaic_50.jpg,1120,448,undamaged,0,224,224,448
mosaic_50.jpg,1120,448,damaged,224,224,448,448
mosaic_50.jpg,1120,448,damaged,448,224,672,448
mosaic_50.jpg,1120,448,undamaged,672,224,896,448
mosaic_50.jpg,1120,448,damaged,896,224,1120,448
mosaic_51.jpg,1120,448,undamaged,0,0,224,224
mosaic_51.jpg,1120,448,damaged,224,0,448,224
mosaic_51.jpg,1120,448,undamaged,448,0,672,224
mosaic_51.jpg,1120,448,undamaged,672,0,896,224
mosaic_51.jpg,1120,448,damaged,896,0,1120,224
mosaic_51.jpg,1120,448,damaged,0,224,224,448
mosaic_51.jpg,1120,448,undamaged,224,224,448,448
mosaic_51.jpg,1120,448,undamaged,448,224,672,448
mosaic_51.jpg,1120,448,damaged,672,224,896,448
mosaic_51.jpg,1120,448,undamaged,896,224,1120,448
mosaic_52.jpg,1120,448,undamaged,0,0,224,224
mosaic_52.jpg,1120,448,damaged,224,0,448,224
mosaic_52.jpg,1120,448,damaged,448,0,672,224
mosaic_52.jpg,1120,448,undamaged,672,0,896,224
mosaic_52.jpg,1120,448,damaged,896,0,1120,224
mosaic_52.jpg,1120,448,undamaged,0,224,224,448
mosaic_52.jpg,1120,448,undamaged,224,224,448,448
mosaic_52.jpg,1120,448,damaged,448,224,672,448
mosaic_52.jpg,1120,448,undamaged,672,224,896,448
mosaic_52.jpg,1120,448,undamaged,896,224,1120,448
mosaic_53.jpg,1120,448,damaged,0,0,224,224
mosaic_53.jpg,1120,448,damaged,224,0,448,224
mosaic_53.jpg,1120,448,damaged,448,0,672,224
mosaic_53.jpg,1120,448,damaged,672,0,896,224
mosaic_53.jpg,1120,448,undamaged,896,0,1120,224
mosaic_53.jpg,1120,448,undamaged,0,224,224,448
mosaic_53.jpg,1120,448,damaged,224,224,448,448
mosaic_53.jpg,1120,448,damaged,448,224,672,448
mosaic_53.jpg,1120,448,undamaged,672,224,896,448
mosaic_53.jpg,1120,448,undamaged,896,224,1120,448
mosaic_54.jpg,1120,448,damaged,0,0,224,224
mosaic_54.jpg,1120,448,damaged,224,0,448,224
mosaic_54.jpg,1120,448,undamaged,448,0,672,224
mosaic_54.jpg,1120,448,damaged,672,0,896,224
mosaic_54.jpg,1120,448,damaged,896,0,1120,224
mosaic_54.jpg,1120,448,damaged,0,224,224,448
mosaic_54.jpg,1120,448,undamaged,224,224,448,448
mosaic_54.jpg,1120,448,damaged,448,224,672,448
mosaic_54.jpg,1120,448,undamaged,672,224,896,448
mosaic_54.jpg,1120,448,undamaged,896,224,1120,448
mosaic_55.jpg,1120,448,damaged,0,0,224,224
mosaic_55.jpg,1120,448,undamaged,224,0,448,224
mosaic_55.jpg,1120,448,undamaged,448,0,672,224
mosaic_55.jpg,1120,448,damaged,672,0,896,224
mosaic_55.jpg,1120,448,undamaged,896,0,1120,224
mosaic_55.jpg,1120,448,undamaged,0,224,224,448
mosaic_55.jpg,1120,448,undamaged,224,224,448,448
mosaic_55.jpg,1120,448,damaged,448,224,672,448
mosaic_55.jpg,1120,448,undamaged,672,224,896,448
mosaic_55.jpg,1120,448,undamaged,896,224,1120,448
mosaic_56.jpg,1120,448,damaged,0,0,224,224
mosaic_56.jpg,1120,448,damaged,224,0,448,224
mosaic_56.jpg,1120,448,undamaged,448,0,672,224
mosaic_56.jpg,1120,448,damaged,672,0,896,224
mosaic_56.jpg,1120,448,undamaged,896,0,1120,224
mosaic_56.jpg,1120,448,undamaged,0,224,224,448
mosaic_56.jpg,1120,448,damaged,224,224,448,448
mosaic_56.jpg,1120,448,undamaged,448,224,672,448
mosaic_56.jpg,1120,448,undamaged,672,224,896,448
mosaic_56.jpg,1120,448,damaged,896,224,1120,448
mosaic_57.jpg,1120,448,undamaged,0,0,224,224
mosaic_57.jpg,1120,448,undamaged,224,0,448,224
mosaic_57.jpg,1120,448,damaged,448,0,672,224
mosaic_57.jpg,1120,448,damaged,672,0,896,224
mosaic_57.jpg,1120,448,undamaged,896,0,1120,224
mosaic_57.jpg,1120,448,undamaged,0,224,224,448
mosaic_57.jpg,1120,448,damaged,224,224,448,448
mosaic_57.jpg,1120,448,undamaged,448,224,672,448
mosaic_57.jpg,1120,448,undamaged,672,224,896,448
mosaic_57.jpg,1120,448,damaged,896,224,1120,448
mosaic_58.jpg,1120,448,damaged,0,0,224,224
mosaic_58.jpg,1120,448,undamaged,224,0,448,224
mosaic_58.jpg,1120,448,undamaged,448,0,672,224
mosaic_58.jpg,1120,448,undamaged,672,0,896,224
mosaic_58.jpg,1120,448,undamaged,896,0,1120,224
mosaic_58.jpg,1120,448,damaged,0,224,224,448
mosaic_58.jpg,1120,448,damaged,224,224,448,448
mosaic_58.jpg,1120,448,damaged,448,224,672,448
mosaic_58.jpg,1120,448,damaged,672,224,896,448
mosaic_58.jpg,1120,448,damaged,896,224,1120,448
mosaic_59.jpg,1120,448,damaged,0,0,224,224
mosaic_59.jpg,1120,448,undamaged,224,0,448,224
mosaic_59.jpg,1120,448,damaged,448,0,672,224
mosaic_59.jpg,1120,448,damaged,672,0,896,224
mosaic_59.jpg,1120,448,damaged,896,0,1120,224
mosaic_59.jpg,1120,448,undamaged,0,224,224,448
mosaic_59.jpg,1120,448,undamaged,224,224,448,448
mosaic_59.jpg,1120,448,undamaged,448,224,672,448
mosaic_59.jpg,1120,448,damaged,672,224,896,448
mosaic_59.jpg,1120,448,undamaged,896,224,1120,448
mosaic_60.jpg,1120,448,undamaged,0,0,224,224
mosaic_60.jpg,1120,448,damaged,224,0,448,224
mosaic_60.jpg,1120,448,damaged,448,0,672,224
mosaic_60.jpg,1120,448,undamaged,672,0,896,224
mosaic_60.jpg,1120,448,undamaged,896,0,1120,224
mosaic_60.jpg,1120,448,undamaged,0,224,224,448
mosaic_60.jpg,1120,448,undamaged,224,224,448,448
mosaic_60.jpg,1120,448,damaged,448,224,672,448
mosaic_60.jpg,1120,448,undamaged,672,224,896,448
mosaic_60.jpg,1120,448,undamaged,896,224,1120,448
mosaic_61.jpg,1120,448,damaged,0,0,224,224
mosaic_61.jpg,1120,448,undamaged,224,0,448,224
mosaic_61.jpg,1120,448,undamaged,448,0,672,224
mosaic_61.jpg,1120,448,damaged,672,0,896,224
mosaic_61.jpg,1120,448,damaged,896,0,1120,224
mosaic_61.jpg,1120,448,undamaged,0,224,224,448
mosaic_61.jpg,1120,448,damaged,224,224,448,448
mosaic_61.jpg,1120,448,damaged,448,224,672,448
mosaic_61.jpg,1120,448,damaged,672,224,896,448
mosaic_61.jpg,1120,448,damaged,896,224,1120,448
mosaic_62.jpg,1120,448,damaged,0,0,224,224
mosaic_62.jpg,1120,448,damaged,224,0,448,224
mosaic_62.jpg,1120,448,damaged,448,0,672,224
mosaic_62.jpg,1120,448,damaged,672,0,896,224
mosaic_62.jpg,1120,448,damaged,896,0,1120,224
mosaic_62.jpg,1120,448,undamaged,0,224,224,448
mosaic_62.jpg,1120,448,undamaged,224,224,448,448
mosaic_62.jpg,1120,448,undamaged,448,224,672,448
mosaic_62.jpg,1120,448,damaged,672,224,896,448
mosaic_62.jpg,1120,448,damaged,896,224,1120,448
mosaic_63.jpg,1120,448,undamaged,0,0,224,224
mosaic_63.jpg,1120,448,undamaged,224,0,448,224
mosaic_63.jpg,1120,448,undamaged,448,0,672,224
mosaic_63.jpg,1120,448,damaged,672,0,896,224
mosaic_63.jpg,1120,448,damaged,896,0,1120,224
mosaic_63.jpg,1120,448,damaged,0,224,224,448
mosaic_63.jpg,1120,448,undamaged,224,224,448,448
mosaic_63.jpg,1120,448,undamaged,448,224,672,448
mosaic_63.jpg,1120,448,damaged,672,224,896,448
mosaic_63.jpg,1120,448,undamaged,896,224,1120,448
mosaic_64.jpg,1120,448,undamaged,0,0,224,224
mosaic_64.jpg,1120,448,undamaged,224,0,448,224
mosaic_64.jpg,1120,448,undamaged,448,0,672,224
mosaic_64.jpg,1120,448,undamaged,672,0,896,224
mosaic_64.jpg,1120,448,damaged,896,0,1120,224
mosaic_64.jpg,1120,448,damaged,0,224,224,448
mosaic_64.jpg,1120,448,damaged,224,224,448,448
mosaic_64.jpg,1120,448,damaged,448,224,672,448
mosaic_64.jpg,1120,448,damaged,672,224,896,448
mosaic_64.jpg,1120,448,undamaged,896,224,1120,448
mosaic_65.jpg,1120,448,damaged,0,0,224,224
mosaic_65.jpg,1120,448,damaged,224,0,448,224
mosaic_65.jpg,1120,448,damaged,448,0,672,224
mosaic_65.jpg,1120,448,undamaged,672,0,896,224
mosaic_65.jpg,1120,448,undamaged,896,0,1120,224
mosaic_65.jpg,1120,448,undamaged,0,224,224,448
mosaic_65.jpg,1120,448,undamaged,224,224,448,448
mosaic_65.jpg,1120,448,damaged,448,224,672,448
mosaic_65.jpg,1120,448,damaged,672,224,896,448
mosaic_65.jpg,1120,448,undamaged,896,224,1120,448
mosaic_66.jpg,1120,448,damaged,0,0,224,224
mosaic_66.jpg,1120,448,undamaged,224,0,448,224
mosaic_66.jpg,1120,448,damaged,448,0,672,224
mosaic_66.jpg,1120,448,undamaged,672,0,896,224
mosaic_66.jpg,1120,448,damaged,896,0,1120,224
mosaic_66.jpg,1120,448,undamaged,0,224,224,448
mosaic_66.jpg,1120,448,undamaged,224,224,448,448
mosaic_66.jpg,1120,448,damaged,448,224,672,448
mosaic_66.jpg,1120,448,damaged,672,224,896,448
mosaic_66.jpg,1120,448,damaged,896,224,1120,448
mosaic_67.jpg,1120,448,undamaged,0,0,224,224
mosaic_67.jpg,1120,448,undamaged,224,0,448,224
mosaic_67.jpg,1120,448,undamaged,448,0,672,224
mosaic_67.jpg,1120,448,undamaged,672,0,896,224
mosaic_67.jpg,1120,448,undamaged,896,0,1120,224
mosaic_67.jpg,1120,448,damaged,0,224,224,448
mosaic_67.jpg,1120,448,undamaged,224,224,448,448
mosaic_67.jpg,1120,448,damaged,448,224,672,448
mosaic_67.jpg,1120,448,damaged,672,224,896,448
mosaic_67.jpg,1120,448,undamaged,896,224,1120,448
mosaic_68.jpg,1120,448,undamaged,0,0,224,224
mosaic_68.jpg,1120,448,undamaged,224,0,448,224
mosaic_68.jpg,1120,448,damaged,448,0,672,224
mosaic_68.jpg,1120,448,undamaged,672,0,896,224
mosaic_68.jpg,1120,448,undamaged,896,0,1120,224
mosaic_68.jpg,1120,448,damaged,0,224,224,448
mosaic_68.jpg,1120,448,damaged,224,224,448,448
mosaic_68.jpg,1120,448,undamaged,448,224,672,448
mosaic_68.jpg,1120,448,undamaged,672,224,896,448
mosaic_68.jpg,1120,448,damaged,896,224,1120,448
mosaic_69.jpg,1120,448,damaged,0,0,224,224
mosaic_69.jpg,1120,448,damaged,224,0,448,224
mosaic_69.jpg,1120,448,damaged,448,0,672,224
mosaic_69.jpg,1120,448,undamaged,672,0,896,224
mosaic_69.jpg,1120,448,undamaged,896,0,1120,224
mosaic_69.jpg,1120,448,damaged,0,224,224,448
mosaic_69.jpg,1120,448,damaged,224,224,448,448
mosaic_69.jpg,1120,448,damaged,448,224,672,448
mosaic_69.jpg,1120,448,undamaged,672,224,896,448
mosaic_69.jpg,1120,448,undamaged,896,224,1120,448
mosaic_70.jpg,1120,448,damaged,0,0,224,224
mosaic_70.jpg,1120,448,undamaged,224,0,448,224
mosaic_70.jpg,1120,448,undamaged,448,0,672,224
mosaic_70.jpg,1120,448,undamaged,672,0,896,224
mosaic_70.jpg,1120,448,undamaged,896,0,1120,224
mosaic_70.jpg,1120,448,undamaged,0,224,224,448
mosaic_70.jpg,1120,448,damaged,224,224,448,448
mosaic_70.jpg,1120,448,damaged,448,224,672,448
mosaic_70.jpg,1120,448,undamaged,672,224,896,448
mosaic_70.jpg,1120,448,damaged,896,224,1120,448
mosaic_71.jpg,1120,448,damaged,0,0,224,224
mosaic_71.jpg,1120,448,damaged,224,0,448,224
mosaic_71.jpg,1120,448,damaged,448,0,672,224
mosaic_71.jpg,1120,448,damaged,672,0,896,224
mosaic_71.jpg,1120,448,damaged,896,0,1120,224
mosaic_71.jpg,1120,448,undamaged,0,224,224,448
mosaic_71.jpg,1120,448,damaged,224,224,448,448
mosaic_71.jpg,1120,448,damaged,448,224,672,448
mosaic_71.jpg,1120,448,undamaged,672,224,896,448
mosaic_71.jpg,1120,448,damaged,896,224,1120,448
mosaic_72.jpg,1120,448,damaged,0,0,224,224
mosaic_72.jpg,1120,448,undamaged,224,0,448,224
mosaic_72.jpg,1120,448,undamaged,448,0,672,224
mosaic_72.jpg,1120,448,undamaged,672,0,896,224
mosaic_72.jpg,1120,448,undamaged,896,0,1120,224
mosaic_72.jpg,1120,448,damaged,0,224,224,448
mosaic_72.jpg,1120,448,damaged,224,224,448,448
mosaic_72.jpg,1120,448,undamaged,448,224,672,448
mosaic_72.jpg,1120,448,undamaged,672,224,896,448
mosaic_72.jpg,1120,448,undamaged,896,224,1120,448
mosaic_73.jpg,1120,448,undamaged,0,0,224,224
mosaic_73.jpg,1120,448,undamaged,224,0,448,224
mosaic_73.jpg,1120,448,undamaged,448,0,672,224
mosaic_73.jpg,1120,448,undamaged,672,0,896,224
mosaic_73.jpg,1120,448,undamaged,896,0,1120,224
mosaic_73.jpg,1120,448,undamaged,0,224,224,448
mosaic_73.jpg,1120,448,undamaged,224,224,448,448
mosaic_73.jpg,1120,448,damaged,448,224,672,448
mosaic_73.jpg,1120,448,damaged,672,224,896,448
mosaic_73.jpg,1120,448,damaged,896,224,1120,448
mosaic_74.jpg,1120,448,damaged,0,0,224,224
mosaic_74.jpg,1120,448,undamaged,224,0,448,224
mosaic_74.jpg,1120,448,undamaged,448,0,672,224
mosaic_74.jpg,1120,448,undamaged,672,0,896,224
mosaic_74.jpg,1120,448,damaged,896,0,1120,224
mosaic_74.jpg,1120,448,undamaged,0,224,224,448
mosaic_74.jpg,1120,448,undamaged,224,224,448,448
mosaic_74.jpg,1120,448,undamaged,448,224,672,448
mosaic_74.jpg,1120,448,damaged,672,224,896,448
mosaic_74.jpg,1120,448,undamaged,896,224,1120,448
mosaic_75.jpg,1120,448,undamaged,0,0,224,224
mosaic_75.jpg,1120,448,damaged,224,0,448,224
mosaic_75.jpg,1120,448,undamaged,448,0,672,224
mosaic_75.jpg,1120,448,undamaged,672,0,896,224
mosaic_75.jpg,1120,448,undamaged,896,0,1120,224
mosaic_75.jpg,1120,448,damaged,0,224,224,448
mosaic_75.jpg,1120,448,undamaged,224,224,448,448
mosaic_75.jpg,1120,448,undamaged,448,224,672,448
mosaic_75.jpg,1120,448,undamaged,672,224,896,448
mosaic_75.jpg,1120,448,damaged,896,224,1120,448
mosaic_76.jpg,1120,448,undamaged,0,0,224,224
mosaic_76.jpg,1120,448,undamaged,224,0,448,224
mosaic_76.jpg,1120,448,damaged,448,0,672,224
mosaic_76.jpg,1120,448,undamaged,672,0,896,224
mosaic_76.jpg,1120,448,damaged,896,0,1120,224
mosaic_76.jpg,1120,448,damaged,0,224,224,448
mosaic_76.jpg,1120,448,damaged,224,224,448,448
mosaic_76.jpg,1120,448,undamaged,448,224,672,448
mosaic_76.jpg,1120,448,damaged,672,224,896,448
mosaic_76.jpg,1120,448,damaged,896,224,1120,448
mosaic_77.jpg,1120,448,damaged,0,0,224,224
mosaic_77.jpg,1120,448,damaged,224,0,448,224
mosaic_77.jpg,1120,448,undamaged,448,0,672,224
mosaic_77.jpg,1120,448,damaged,672,0,896,224
mosaic_77.jpg,1120,448,undamaged,896,0,1120,224
mosaic_77.jpg,1120,448,undamaged,0,224,224,448
mosaic_77.jpg,1120,448,undamaged,224,224,448,448
mosaic_77.jpg,1120,448,undamaged,448,224,672,448
mosaic_77.jpg,1120,448,undamaged,672,224,896,448
mosaic_77.jpg,1120,448,damaged,896,224,1120,448
mosaic_78.jpg,1120,448,damaged,0,0,224,224
mosaic_78.jpg,1120,448,damaged,224,0,448,224
mosaic_78.jpg,1120,448,undamaged,448,0,672,224
mosaic_78.jpg,1120,448,undamaged,672,0,896,224
mosaic_78.jpg,1120,448,damaged,896,0,1120,224
mosaic_78.jpg,1120,448,undamaged,0,224,224,448
mosaic_78.jpg,1120,448,damaged,224,224,448,448
mosaic_78.jpg,1120,448,damaged,448,224,672,448
mosaic_78.jpg,1120,448,undamaged,672,224,896,448
mosaic_78.jpg,1120,448,damaged,896,224,1120,448
mosaic_79.jpg,1120,448,undamaged,0,0,224,224
mosaic_79.jpg,1120,448,undamaged,224,0,448,224
mosaic_79.jpg,1120,448,undamaged,448,0,672,224
mosaic_79.jpg,1120,448,undamaged,672,0,896,224
mosaic_79.jpg,1120,448,damaged,896,0,1120,224
mosaic_79.jpg,1120,448,damaged,0,224,224,448
mosaic_79.jpg,1120,448,undamaged,224,224,448,448
mosaic_79.jpg,1120,448,undamaged,448,224,672,448
mosaic_79.jpg,1120,448,damaged,672,224,896,448
mosaic_79.jpg,1120,448,undamaged,896,224,1120,448
mosaic_80.jpg,1120,448,damaged,0,0,224,224
mosaic_80.jpg,1120,448,damaged,224,0,448,224
mosaic_80.jpg,1120,448,undamaged,448,0,672,224
mosaic_80.jpg,1120,448,damaged,672,0,896,224
mosaic_80.jpg,1120,448,damaged,896,0,1120,224
mosaic_80.jpg,1120,448,damaged,0,224,224,448
mosaic_80.jpg,1120,448,undamaged,224,224,448,448
mosaic_80.jpg,1120,448,undamaged,448,224,672,448
mosaic_80.jpg,1120,448,undamaged,672,224,896,448
mosaic_80.jpg,1120,448,undamaged,896,224,1120,448
mosaic_81.jpg,1120,448,undamaged,0,0,224,224
mosaic_81.jpg,1120,448,undamaged,224,0,448,224
mosaic_81.jpg,1120,448,damaged,448,0,672,224
mosaic_81.jpg,1120,448,damaged,672,0,896,224
mosaic_81.jpg,1120,448,undamaged,896,0,1120,224
mosaic_81.jpg,1120,448,undamaged,0,224,224,448
mosaic_81.jpg,1120,448,damaged,224,224,448,448
mosaic_81.jpg,1120,448,undamaged,448,224,672,448
mosaic_81.jpg,1120,448,damaged,672,224,896,448
mosaic_81.jpg,1120,448,undamaged,896,224,1120,448
mosaic_82.jpg,1120,448,undamaged,0,0,224,224
mosaic_82.jpg,1120,448,damaged,224,0,448,224
mosaic_82.jpg,1120,448,undamaged,448,0,672,224
mosaic_82.jpg,1120,448,undamaged,672,0,896,224
mosaic_82.jpg,1120,448,undamaged,896,0,1120,224
mosaic_82.jpg,1120,448,undamaged,0,224,224,448
mosaic_82.jpg,1120,448,undamaged,224,224,448,448
mosaic_82.jpg,1120,448,undamaged,448,224,672,448
mosaic_82.jpg,1120,448,damaged,672,224,896,448
mosaic_82.jpg,1120,448,undamaged,896,224,1120,448
mosaic_83.jpg,1120,448,damaged,0,0,224,224
mosaic_83.jpg,1120,448,undamaged,224,0,448,224
mosaic_83.jpg,1120,448,undamaged,448,0,672,224
mosaic_83.jpg,1120,448,damaged,672,0,896,224
mosaic_83.jpg,1120,448,damaged,896,0,1120,224
mosaic_83.jpg,1120,448,damaged,0,224,224,448
mosaic_83.jpg,1120,448,damaged,224,224,448,448
mosaic_83.jpg,1120,448,damaged,448,224,672,448
mosaic_83.jpg,1120,448,damaged,672,224,896,448
mosaic_83.jpg,1120,448,undamaged,896,224,1120,448
mosaic_84.jpg,1120,448,damaged,0,0,224,224
mosaic_84.jpg,1120,448,undamaged,224,0,448,224
mosaic_84.jpg,1120,448,damaged,448,0,672,224
mosaic_84.jpg,1120,448,damaged,672,0,896,224
mosaic_84.jpg,1120,448,undamaged,896,0,1120,224
mosaic_84.jpg,1120,448,undamaged,0,224,224,448
mosaic_84.jpg,1120,448,undamaged,224,224,448,448
mosaic_84.jpg,1120,448,damaged,448,224,672,448
mosaic_84.jpg,1120,448,undamaged,672,224,896,448
mosaic_84.jpg,1120,448,undamaged,896,224,1120,448
mosaic_85.jpg,1120,448,damaged,0,0,224,224
mosaic_85.jpg,1120,448,damaged,224,0,448,224
mosaic_85.jpg,1120,448,damaged,448,0,672,224
mosaic_85.jpg,1120,448,undamaged,672,0,896,224
mosaic_85.jpg,1120,448,damaged,896,0,1120,224
mosaic_85.jpg,1120,448,undamaged,0,224,224,448
mosaic_85.jpg,1120,448,damaged,224,224,448,448
mosaic_85.jpg,1120,448,undamaged,448,224,672,448
mosaic_85.jpg,1120,448,undamaged,672,224,896,448
mosaic_85.jpg,1120,448,undamaged,896,224,1120,448
mosaic_86.jpg,1120,448,damaged,0,0,224,224
mosaic_86.jpg,1120,448,undamaged,224,0,448,224
mosaic_86.jpg,1120,448,undamaged,448,0,672,224
mosaic_86.jpg,1120,448,undamaged,672,0,896,224
mosaic_86.jpg,1120,448,damaged,896,0,1120,224
mosaic_86.jpg,1120,448,undamaged,0,224,224,448
mosaic_86.jpg,1120,448,damaged,224,224,448,448
mosaic_86.jpg,1120,448,undamaged,448,224,672,448
mosaic_86.jpg,1120,448,undamaged,672,224,896,448
mosaic_86.jpg,1120,448,damaged,896,224,1120,448
mosaic_87.jpg,1120,448,undamaged,0,0,224,224
mosaic_87.jpg,1120,448,undamaged,224,0,448,224
mosaic_87.jpg,1120,448,undamaged,448,0,672,224
mosaic_87.jpg,1120,448,undamaged,672,0,896,224
mosaic_87.jpg,1120,448,undamaged,896,0,1120,224
mosaic_87.jpg,1120,448,undamaged,0,224,224,448
mosaic_87.jpg,1120,448,damaged,224,224,448,448
mosaic_87.jpg,1120,448,damaged,448,224,672,448
mosaic_87.jpg,1120,448,damaged,672,224,896,448
mosaic_87.jpg,1120,448,damaged,896,224,1120,448
mosaic_88.jpg,1120,448,undamaged,0,0,224,224
mosaic_88.jpg,1120,448,damaged,224,0,448,224
mosaic_88.jpg,1120,448,undamaged,448,0,672,224
mosaic_88.jpg,1120,448,undamaged,672,0,896,224
mosaic_88.jpg,1120,448,undamaged,896,0,1120,224
mosaic_88.jpg,1120,448,damaged,0,224,224,448
mosaic_88.jpg,1120,448,undamaged,224,224,448,448
mosaic_88.jpg,1120,448,undamaged,448,224,672,448
mosaic_88.jpg,1120,448,damaged,672,224,896,448
mosaic_88.jpg,1120,448,damaged,896,224,1120,448
mosaic_89.jpg,1120,448,undamaged,0,0,224,224
mosaic_89.jpg,1120,448,damaged,224,0,448,224
mosaic_89.jpg,1120,448,undamaged,448,0,672,224
mosaic_89.jpg,1120,448,undamaged,672,0,896,224
mosaic_89.jpg,1120,448,undamaged,896,0,1120,224
mosaic_89.jpg,1120,448,undamaged,0,224,224,448
mosaic_89.jpg,1120,448,undamaged,224,224,448,448
mosaic_89.jpg,1120,448,damaged,448,224,672,448
mosaic_89.jpg,1120,448,undamaged,672,224,896,448
mosaic_89.jpg,1120,448,damaged,896,224,1120,448
mosaic_90.jpg,1120,448,damaged,0,0,224,224
mosaic_90.jpg,1120,448,damaged,224,0,448,224
mosaic_90.jpg,1120,448,undamaged,448,0,672,224
mosaic_90.jpg,1120,448,damaged,672,0,896,224
mosaic_90.jpg,1120,448,damaged,896,0,1120,224
mosaic_90.jpg,1120,448,undamaged,0,224,224,448
mosaic_90.jpg,1120,448,damaged,224,224,448,448
mosaic_90.jpg,1120,448,undamaged,448,224,672,448
mosaic_90.jpg,1120,448,damaged,672,224,896,448
mosaic_90.jpg,1120,448,undamaged,896,224,1120,448
mosaic_91.jpg,1120,448,damaged,0,0,224,224
mosaic_91.jpg,1120,448,damaged,224,0,448,224
mosaic_91.jpg,1120,448,undamaged,448,0,672,224
mosaic_91.jpg,1120,448,damaged,672,0,896,224
mosaic_91.jpg,1120,448,damaged,896,0,1120,224
mosaic_91.jpg,1120,448,damaged,0,224,224,448
mosaic_91.jpg,1120,448,damaged,224,224,448,448
mosaic_91.jpg,1120,448,damaged,448,224,672,448
mosaic_91.jpg,1120,448,undamaged,672,224,896,448
mosaic_91.jpg,1120,448,undamaged,896,224,1120,448
mosaic_92.jpg,1120,448,undamaged,0,0,224,224
mosaic_92.jpg,1120,448,undamaged,224,0,448,224
mosaic_92.jpg,1120,448,damaged,448,0,672,224
mosaic_92.jpg,1120,448,damaged,672,0,896,224
mosaic_92.jpg,1120,448,undamaged,896,0,1120,224
mosaic_92.jpg,1120,448,undamaged,0,224,224,448
mosaic_92.jpg,1120,448,damaged,224,224,448,448
mosaic_92.jpg,1120,448,damaged,448,224,672,448
mosaic_92.jpg,1120,448,undamaged,672,224,896,448
mosaic_92.jpg,1120,448,undamaged,896,224,1120,448
mosaic_93.jpg,1120,448,undamaged,0,0,224,224
mosaic_93.jpg,1120,448,damaged,224,0,448,224
mosaic_93.jpg,1120,448,damaged,448,0,672,224
mosaic_93.jpg,1120,448,undamaged,672,0,896,224
mosaic_93.jpg,1120,448,undamaged,896,0,1120,224
mosaic_93.jpg,1120,448,damaged,0,224,224,448
mosaic_93.jpg,1120,448,undamaged,224,224,448,448
mosaic_93.jpg,1120,448,undamaged,448,224,672,448
mosaic_93.jpg,1120,448,undamaged,672,224,896,448
mosaic_93.jpg,1120,448,undamaged,896,224,1120,448
mosaic_94.jpg,1120,448,damaged,0,0,224,224
mosaic_94.jpg,1120,448,damaged,224,0,448,224
mosaic_94.jpg,1120,448,damaged,448,0,672,224
mosaic_94.jpg,1120,448,damaged,672,0,896,224
mosaic_94.jpg,1120,448,undamaged,896,0,1120,224
mosaic_94.jpg,1120,448,undamaged,0,224,224,448
mosaic_94.jpg,1120,448,undamaged,224,224,448,448
mosaic_94.jpg,1120,448,damaged,448,224,672,448
mosaic_94.jpg,1120,448,undamaged,672,224,896,448
mosaic_94.jpg,1120,448,damaged,896,224,1120,448
mosaic_95.jpg,1120,448,undamaged,0,0,224,224
mosaic_95.jpg,1120,448,undamaged,224,0,448,224
mosaic_95.jpg,1120,448,damaged,448,0,672,224
mosaic_95.jpg,1120,448,damaged,672,0,896,224
mosaic_95.jpg,1120,448,undamaged,896,0,1120,224
mosaic_95.jpg,1120,448,damaged,0,224,224,448
mosaic_95.jpg,1120,448,undamaged,224,224,448,448
mosaic_95.jpg,1120,448,undamaged,448,224,672,448
mosaic_95.jpg,1120,448,undamaged,672,224,896,448
mosaic_95.jpg,1120,448,undamaged,896,224,1120,448
mosaic_96.jpg,1120,448,undamaged,0,0,224,224
mosaic_96.jpg,1120,448,damaged,224,0,448,224
mosaic_96.jpg,1120,448,undamaged,448,0,672,224
mosaic_96.jpg,1120,448,undamaged,672,0,896,224
mosaic_96.jpg,1120,448,undamaged,896,0,1120,224
mosaic_96.jpg,1120,448,damaged,0,224,224,448
mosaic_96.jpg,1120,448,undamaged,224,224,448,448
mosaic_96.jpg,1120,448,undamaged,448,224,672,448
mosaic_96.jpg,1120,448,damaged,672,224,896,448
mosaic_96.jpg,1120,448,undamaged,896,224,1120,448
mosaic_97.jpg,1120,448,damaged,0,0,224,224
mosaic_97.jpg,1120,448,damaged,224,0,448,224
mosaic_97.jpg,1120,448,damaged,448,0,672,224
mosaic_97.jpg,1120,448,undamaged,672,0,896,224
mosaic_97.jpg,1120,448,undamaged,896,0,1120,224
mosaic_97.jpg,1120,448,damaged,0,224,224,448
mosaic_97.jpg,1120,448,undamaged,224,224,448,448
mosaic_97.jpg,1120,448,undamaged,448,224,672,448
mosaic_97.jpg,1120,448,undamaged,672,224,896,448
mosaic_97.jpg,1120,448,undamaged,896,224,1120,448
mosaic_98.jpg,1120,448,damaged,0,0,224,224
