filename,width,height,class,xmin,ymin,xmax,ymax
mosaic_124.jpg,1120,448,undamaged,896,224,1120,448
mosaic_125.jpg,1120,448,damaged,0,0,224,224
mosaic_125.jpg,1120,448,damaged,224,0,448,224
mosaic_125.jpg,1120,448,damaged,448,0,672,224
mosaic_125.jpg,1120,448,undamaged,672,0,896,224
mosaic_125.jpg,1120,448,undamaged,896,0,1120,224
mosaic_125.jpg,1120,448,undamaged,0,224,224,448
mosaic_125.jpg,1120,448,undamaged,224,224,448,448
mosaic_125.jpg,1120,448,undamaged,448,224,672,448
mosaic_125.jpg,1120,448,damaged,672,224,896,448
mosaic_125.jpg,1120,448,undamaged,896,224,1120,448
mosaic_126.jpg,1120,448,undamaged,0,0,224,224
mosaic_126.jpg,1120,448,undamaged,224,0,448,224
mosaic_126.jpg,1120,448,damaged,448,0,672,224
mosaic_126.jpg,1120,448,damaged,672,0,896,224
mosaic_126.jpg,1120,448,undamaged,896,0,1120,224
mosaic_126.jpg,1120,448,undamaged,0,224,224,448
mosaic_126.jpg,1120,448,damaged,224,224,448,448
mosaic_126.jpg,1120,448,undamaged,448,224,672,448
mosaic_126.jpg,1120,448,undamaged,672,224,896,448
mosaic_126.jpg,1120,448,undamaged,896,224,1120,448
mosaic_127.jpg,1120,448,undamaged,0,0,224,224
mosaic_127.jpg,1120,448,undamaged,224,0,448,224
mosaic_127.jpg,1120,448,damaged,448,0,672,224
mosaic_127.jpg,1120,448,undamaged,672,0,896,224
mosaic_127.jpg,1120,448,damaged,896,0,1120,224
mosaic_127.jpg,1120,448,damaged,0,224,224,448
mosaic_127.jpg,1120,448,damaged,224,224,448,448
mosaic_127.jpg,1120,448,undamaged,448,224,672,448
mosaic_127.jpg,1120,448,damaged,672,224,896,448
mosaic_127.jpg,1120,448,undamaged,896,224,1120,448
mosaic_128.jpg,1120,448,damaged,0,0,224,224
mosaic_128.jpg,1120,448,undamaged,224,0,448,224
mosaic_128.jpg,1120,448,damaged,448,0,672,224
mosaic_128.jpg,1120,448,undamaged,672,0,896,224
mosaic_128.jpg,1120,448,damaged,896,0,1120,224
mosaic_128.jpg,1120,448,damaged,0,224,224,448
mosaic_128.jpg,1120,448,undamaged,224,224,448,448
mosaic_128.jpg,1120,448,undamaged,448,224,672,448
mosaic_128.jpg,1120,448,damaged,672,224,896,448
mosaic_128.jpg,1120,448,undamaged,896,224,1120,448
mosaic_129.jpg,1120,448,damaged,0,0,224,224
mosaic_129.jpg,1120,448,damaged,224,0,448,224
mosaic_129.jpg,1120,448,damaged,448,0,672,224
mosaic_129.jpg,1120,448,undamaged,672,0,896,224
mosaic_129.jpg,1120,448,undamaged,896,0,1120,224
mosaic_129.jpg,1120,448,undamaged,0,224,224,448
mosaic_129.jpg,1120,448,damaged,224,224,448,448
mosaic_129.jpg,1120,448,damaged,448,224,672,448
mosaic_129.jpg,1120,448,undamaged,672,224,896,448
mosaic_129.jpg,1120,448,undamaged,896,224,1120,448
mosaic_130.jpg,1120,448,undamaged,0,0,224,224
mosaic_130.jpg,1120,448,damaged,224,0,448,224
mosaic_130.jpg,1120,448,undamaged,448,0,672,224
mosaic_130.jpg,1120,448,undamaged,672,0,896,224
mosaic_130.jpg,1120,448,damaged,896,0,1120,224
mosaic_130.jpg,1120,448,undamaged,0,224,224,448
mosaic_130.jpg,1120,448,damaged,224,224,448,448
mosaic_130.jpg,1120,448,undamaged,448,224,672,448
mosaic_130.jpg,1120,448,damaged,672,224,896,448
mosaic_130.jpg,1120,448,damaged,896,224,1120,448
mosaic_131.jpg,1120,448,undamaged,0,0,224,224
mosaic_131.jpg,1120,448,undamaged,224,0,448,224
mosaic_131.jpg,1120,448,damaged,448,0,672,224
mosaic_131.jpg,1120,448,undamaged,672,0,896,224
mosaic_131.jpg,1120,448,damaged,896,0,1120,224
mosaic_131.jpg,1120,448,damaged,0,224,224,448
mosaic_131.jpg,1120,448,damaged,224,224,448,448
mosaic_131.jpg,1120,448,undamaged,448,224,672,448
mosaic_131.jpg,1120,448,undamaged,672,224,896,448
mosaic_131.jpg,1120,448,damaged,896,224,1120,448
mosaic_132.jpg,1120,448,damaged,0,0,224,224
mosaic_132.jpg,1120,448,undamaged,224,0,448,224
mosaic_132.jpg,1120,448,damaged,448,0,672,224
mosaic_132.jpg,1120,448,damaged,672,0,896,224
mosaic_132.jpg,1120,448,undamaged,896,0,1120,224
mosaic_132.jpg,1120,448,undamaged,0,224,224,448
mosaic_132.jpg,1120,448,damaged,224,224,448,448
mosaic_132.jpg,1120,448,damaged,448,224,672,448
mosaic_132.jpg,1120,448,undamaged,672,224,896,448
mosaic_132.jpg,1120,448,undamaged,896,224,1120,448
mosaic_133.jpg,1120,448,damaged,0,0,224,224
mosaic_133.jpg,1120,448,undamaged,224,0,448,224
mosaic_133.jpg,1120,448,undamaged,448,0,672,224
mosaic_133.jpg,1120,448,undamaged,672,0,896,224
mosaic_133.jpg,1120,448,damaged,896,0,1120,224
mosaic_133.jpg,1120,448,undamaged,0,224,224,448
mosaic_133.jpg,1120,448,damaged,224,224,448,448
mosaic_133.jpg,1120,448,undamaged,448,224,672,448
mosaic_133.jpg,1120,448,undamaged,672,224,896,448
mosaic_133.jpg,1120,448,damaged,896,224,1120,448
mosaic_134.jpg,1120,448,damaged,0,0,224,224
mosaic_134.jpg,1120,448,undamaged,224,0,448,224
mosaic_134.jpg,1120,448,undamaged,448,0,672,224
mosaic_134.jpg,1120,448,damaged,672,0,896,224
mosaic_134.jpg,1120,448,damaged,896,0,1120,224
mosaic_134.jpg,1120,448,damaged,0,224,224,448
mosaic_134.jpg,1120,448,damaged,224,224,448,448
mosaic_134.jpg,1120,448,undamaged,448,224,672,448
mosaic_134.jpg,1120,448,damaged,672,224,896,448
mosaic_134.jpg,1120,448,undamaged,896,224,1120,448
mosaic_135.jpg,1120,448,damaged,0,0,224,224
mosaic_135.jpg,1120,448,damaged,224,0,448,224
mosaic_135.jpg,1120,448,undamaged,448,0,672,224
mosaic_135.jpg,1120,448,undamaged,672,0,896,224
mosaic_135.jpg,1120,448,damaged,896,0,1120,224
mosaic_135.jpg,1120,448,undamaged,0,224,224,448
mosaic_135.jpg,1120,448,damaged,224,224,448,448
mosaic_135.jpg,1120,448,damaged,448,224,672,448
mosaic_135.jpg,1120,448,damaged,672,224,896,448
mosaic_135.jpg,1120,448,undamaged,896,224,1120,448
mosaic_136.jpg,1120,448,undamaged,0,0,224,224
mosaic_136.jpg,1120,448,damaged,224,0,448,224
mosaic_136.jpg,1120,448,damaged,448,0,672,224
mosaic_136.jpg,1120,448,undamaged,672,0,896,224
mosaic_136.jpg,1120,448,damaged,896,0,1120,224
mosaic_136.jpg,1120,448,undamaged,0,224,224,448
mosaic_136.jpg,1120,448,undamaged,224,224,448,448
mosaic_136.jpg,1120,448,damaged,448,224,672,448
mosaic_136.jpg,1120,448,damaged,672,224,896,448
mosaic_136.jpg,1120,448,undamaged,896,224,1120,448
mosaic_137.jpg,1120,448,damaged,0,0,224,224
mosaic_137.jpg,1120,448,damaged,224,0,448,224
mosaic_137.jpg,1120,448,damaged,448,0,672,224
mosaic_137.jpg,1120,448,undamaged,672,0,896,224
mosaic_137.jpg,1120,448,undamaged,896,0,1120,224
mosaic_137.jpg,1120,448,undamaged,0,224,224,448
mosaic_137.jpg,1120,448,damaged,224,224,448,448
mosaic_137.jpg,1120,448,undamaged,448,224,672,448
mosaic_137.jpg,1120,448,damaged,672,224,896,448
mosaic_137.jpg,1120,448,undamaged,896,224,1120,448
mosaic_138.jpg,1120,448,undamaged,0,0,224,224
mosaic_138.jpg,1120,448,damaged,224,0,448,224
mosaic_138.jpg,1120,448,damaged,448,0,672,224
mosaic_138.jpg,1120,448,undamaged,672,0,896,224
mosaic_138.jpg,1120,448,damaged,896,0,1120,224
mosaic_138.jpg,1120,448,damaged,0,224,224,448
mosaic_138.jpg,1120,448,undamaged,224,224,448,448
mosaic_138.jpg,1120,448,undamaged,448,224,672,448
mosaic_138.jpg,1120,448,undamaged,672,224,896,448
mosaic_138.jpg,1120,448,undamaged,896,224,1120,448
mosaic_139.jpg,1120,448,damaged,0,0,224,224
mosaic_139.jpg,1120,448,damaged,224,0,448,224
mosaic_139.jpg,1120,448,damaged,448,0,672,224
mosaic_139.jpg,1120,448,damaged,672,0,896,224
mosaic_139.jpg,1120,448,undamaged,896,0,1120,224
mosaic_139.jpg,1120,448,damaged,0,224,224,448
mosaic_139.jpg,1120,448,damaged,224,224,448,448
mosaic_139.jpg,1120,448,damaged,448,224,672,448
mosaic_139.jpg,1120,448,undamaged,672,224,896,448
mosaic_139.jpg,1120,448,damaged,896,224,1120,448
mosaic_140.jpg,1120,448,undamaged,0,0,224,224
mosaic_140.jpg,1120,448,damaged,224,0,448,224
mosaic_140.jpg,1120,448,damaged,448,0,672,224
mosaic_140.jpg,1120,448,damaged,672,0,896,224
mosaic_140.jpg,1120,448,damaged,896,0,1120,224
mosaic_140.jpg,1120,448,damaged,0,224,224,448
mosaic_140.jpg,1120,448,undamaged,224,224,448,448
mosaic_140.jpg,1120,448,undamaged,448,224,672,448
mosaic_140.jpg,1120,448,damaged,672,224,896,448
mosaic_140.jpg,1120,448,undamaged,896,224,1120,448
mosaic_141.jpg,1120,448,undamaged,0,0,224,224
mosaic_141.jpg,1120,448,damaged,224,0,448,224
mosaic_141.jpg,1120,448,undamaged,448,0,672,224
mosaic_141.jpg,1120,448,undamaged,672,0,896,224
mosaic_141.jpg,1120,448,undamaged,896,0,1120,224
mosaic_141.jpg,1120,448,damaged,0,224,224,448
mosaic_141.jpg,1120,448,damaged,224,224,448,448
mosaic_141.jpg,1120,448,undamaged,448,224,672,448
mosaic_141.jpg,1120,448,undamaged,672,224,896,448
mosaic_141.jpg,1120,448,damaged,896,224,1120,448
mosaic_142.jpg,1120,448,damaged,0,0,224,224
mosaic_142.jpg,1120,448,damaged,224,0,448,224
mosaic_142.jpg,1120,448,undamaged,448,0,672,224
mosaic_142.jpg,1120,448,damaged,672,0,896,224
mosaic_142.jpg,1120,448,damaged,896,0,1120,224
mosaic_142.jpg,1120,448,damaged,0,224,224,448
mosaic_142.jpg,1120,448,damaged,224,224,448,448
mosaic_142.jpg,1120,448,undamaged,448,224,672,448
mosaic_142.jpg,1120,448,damaged,672,224,896,448
mosaic_142.jpg,1120,448,undamaged,896,224,1120,448
mosaic_143.jpg,1120,448,damaged,0,0,224,224
mosaic_143.jpg,1120,448,undamaged,224,0,448,224
mosaic_143.jpg,1120,448,undamaged,448,0,672,224
mosaic_143.jpg,1120,448,damaged,672,0,896,224
mosaic_143.jpg,1120,448,damaged,896,0,1120,224
mosaic_143.jpg,1120,448,undamaged,0,224,224,448
mosaic_143.jpg,1120,448,undamaged,224,224,448,448
mosaic_143.jpg,1120,448,undamaged,448,224,672,448
mosaic_143.jpg,1120,448,damaged,672,224,896,448
mosaic_143.jpg,1120,448,damaged,896,224,1120,448
mosaic_144.jpg,1120,448,undamaged,0,0,224,224
mosaic_144.jpg,1120,448,undamaged,224,0,448,224
mosaic_144.jpg,1120,448,undamaged,448,0,672,224
mosaic_144.jpg,1120,448,damaged,672,0,896,224
mosaic_144.jpg,1120,448,undamaged,896,0,1120,224
mosaic_144.jpg,1120,448,undamaged,0,224,224,448
mosaic_144.jpg,1120,448,undamaged,224,224,448,448
mosaic_144.jpg,1120,448,undamaged,448,224,672,448
mosaic_144.jpg,1120,448,undamaged,672,224,896,448
mosaic_144.jpg,1120,448,damaged,896,224,1120,448
mosaic_145.jpg,1120,448,damaged,0,0,224,224
mosaic_145.jpg,1120,448,undamaged,224,0,448,224
mosaic_145.jpg,1120,448,undamaged,448,0,672,224
mosaic_145.jpg,1120,448,damaged,672,0,896,224
mosaic_145.jpg,1120,448,undamaged,896,0,1120,224
mosaic_145.jpg,1120,448,damaged,0,224,224,448
mosaic_145.jpg,1120,448,damaged,224,224,448,448
mosaic_145.jpg,1120,448,damaged,448,224,672,448
mosaic_145.jpg,1120,448,damaged,672,224,896,448
mosaic_145.jpg,1120,448,undamaged,896,224,1120,448
mosaic_146.jpg,1120,448,damaged,0,0,224,224
mosaic_146.jpg,1120,448,damaged,224,0,448,224
mosaic_146.jpg,1120,448,undamaged,448,0,672,224
mosaic_146.jpg,1120,448,undamaged,672,0,896,224
mosaic_146.jpg,1120,448,damaged,896,0,1120,224
mosaic_146.jpg,1120,448,damaged,0,224,224,448
mosaic_146.jpg,1120,448,damaged,224,224,448,448
mosaic_146.jpg,1120,448,damaged,448,224,672,448
mosaic_146.jpg,1120,448,damaged,672,224,896,448
mosaic_146.jpg,1120,448,damaged,896,224,1120,448
mosaic_147.jpg,1120,448,undamaged,0,0,224,224
mosaic_147.jpg,1120,448,damaged,224,0,448,224
mosaic_147.jpg,1120,448,undamaged,448,0,672,224
mosaic_147.jpg,1120,448,undamaged,672,0,896,224
mosaic_147.jpg,1120,448,damaged,896,0,1120,224
mosaic_147.jpg,1120,448,undamaged,0,224,224,448
mosaic_147.jpg,1120,448,undamaged,224,224,448,448
mosaic_147.jpg,1120,448,undamaged,448,224,672,448
mosaic_147.jpg,1120,448,undamaged,672,224,896,448
mosaic_147.jpg,1120,448,damaged,896,224,1120,448
mosaic_148.jpg,1120,448,damaged,0,0,224,224
mosaic_148.jpg,1120,448,undamaged,224,0,448,224
mosaic_148.jpg,1120,448,undamaged,448,0,672,224
mosaic_148.jpg,1120,448,undamaged,672,0,896,224
mosaic_148.jpg,1120,448,undamaged,896,0,1120,224
mosaic_148.jpg,1120,448,damaged,0,224,224,448
mosaic_148.jpg,1120,448,undamaged,224,224,448,448
mosaic_148.jpg,1120,448,damaged,448,224,672,448
mosaic_148.jpg,1120,448,undamaged,672,224,896,448
mosaic_148.jpg,1120,448,undamaged,896,224,1120,448
mosaic_149.jpg,1120,448,damaged,0,0,224,224
mosaic_149.jpg,1120,448,damaged,224,0,448,224
mosaic_149.jpg,1120,448,undamaged,448,0,672,224
mosaic_149.jpg,1120,448,undamaged,672,0,896,224
mosaic_149.jpg,1120,448,undamaged,896,0,1120,224
mosaic_149.jpg,1120,448,undamaged,0,224,224,448
mosaic_149.jpg,1120,448,undamaged,224,224,448,448
mosaic_149.jpg,1120,448,damaged,448,224,672,448
mosaic_149.jpg,1120,448,undamaged,672,224,896,448
mosaic_149.jpg,1120,448,damaged,896,224,1120,448
mosaic_150.jpg,1120,448,damaged,0,0,224,224
mosaic_150.jpg,1120,448,undamaged,224,0,448,224
mosaic_150.jpg,1120,448,undamaged,448,0,672,224
mosaic_150.jpg,1120,448,damaged,672,0,896,224
mosaic_150.jpg,1120,448,damaged,896,0,1120,224
mosaic_150.jpg,1120,448,undamaged,0,224,224,448
mosaic_150.jpg,1120,448,damaged,224,224,448,448
mosaic_150.jpg,1120,448,damaged,448,224,672,448
mosaic_150.jpg,1120,448,undamaged,672,224,896,448
mosaic_150.jpg,1120,448,damaged,896,224,1120,448
mosaic_151.jpg,1120,448,undamaged,0,0,224,224
mosaic_151.jpg,1120,448,undamaged,224,0,448,224
mosaic_151.jpg,1120,448,undamaged,448,0,672,224
mosaic_151.jpg,1120,448,undamaged,672,0,896,224
mosaic_151.jpg,1120,448,damaged,896,0,1120,224
mosaic_151.jpg,1120,448,undamaged,0,224,224,448
mosaic_151.jpg,1120,448,undamaged,224,224,448,448
mosaic_151.jpg,1120,448,undamaged,448,224,672,448
mosaic_151.jpg,1120,448,damaged,672,224,896,448
mosaic_151.jpg,1120,448,undamaged,896,224,1120,448
mosaic_152.jpg,1120,448,damaged,0,0,224,224
mosaic_152.jpg,1120,448,damaged,224,0,448,224
mosaic_152.jpg,1120,448,damaged,448,0,672,224
mosaic_152.jpg,1120,448,damaged,672,0,896,224
mosaic_152.jpg,1120,448,undamaged,896,0,1120,224
mosaic_152.jpg,1120,448,undamaged,0,224,224,448
mosaic_152.jpg,1120,448,damaged,224,224,448,448
mosaic_152.jpg,1120,448,damaged,448,224,672,448
mosaic_152.jpg,1120,448,damaged,672,224,896,448
mosaic_152.jpg,1120,448,undamaged,896,224,1120,448
mosaic_153.jpg,1120,448,damaged,0,0,224,224
mosaic_153.jpg,1120,448,damaged,224,0,448,224
mosaic_153.jpg,1120,448,damaged,448,0,672,224
mosaic_153.jpg,1120,448,undamaged,672,0,896,224
mosaic_153.jpg,1120,448,damaged,896,0,1120,224
mosaic_153.jpg,1120,448,damaged,0,224,224,448
mosaic_153.jpg,1120,448,undamaged,224,224,448,448
mosaic_153.jpg,1120,448,damaged,448,224,672,448
mosaic_153.jpg,1120,448,damaged,672,224,896,448
mosaic_153.jpg,1120,448,undamaged,896,224,1120,448
mosaic_154.jpg,1120,448,undamaged,0,0,224,224
mosaic_154.jpg,1120,448,damaged,224,0,448,224
mosaic_154.jpg,1120,448,undamaged,448,0,672,224
mosaic_154.jpg,1120,448,damaged,672,0,896,224
mosaic_154.jpg,1120,448,damaged,896,0,1120,224
mosaic_154.jpg,1120,448,damaged,0,224,224,448
mosaic_154.jpg,1120,448,damaged,224,224,448,448
mosaic_154.jpg,1120,448,undamaged,448,224,672,448
mosaic_154.jpg,1120,448,damaged,672,224,896,448
mosaic_154.jpg,1120,448,undamaged,896,224,1120,448
mosaic_155.jpg,1120,448,damaged,0,0,224,224
mosaic_155.jpg,1120,448,undamaged,224,0,448,224
mosaic_155.jpg,1120,448,undamaged,448,0,672,224
mosaic_155.jpg,1120,448,undamaged,672,0,896,224
mosaic_155.jpg,1120,448,undamaged,896,0,1120,224
mosaic_155.jpg,1120,448,damaged,0,224,224,448
mosaic_155.jpg,1120,448,damaged,224,224,448,448
mosaic_155.jpg,1120,448,undamaged,448,224,672,448
mosaic_155.jpg,1120,448,damaged,672,224,896,448
mosaic_155.jpg,1120,448,undamaged,896,224,1120,448
mosaic_156.jpg,1120,448,damaged,0,0,224,224
mosaic_156.jpg,1120,448,undamaged,224,0,448,224
mosaic_156.jpg,1120,448,undamaged,448,0,672,224
mosaic_156.jpg,1120,448,undamaged,672,0,896,224
mosaic_156.jpg,1120,448,damaged,896,0,1120,224
mosaic_156.jpg,1120,448,undamaged,0,224,224,448
mosaic_156.jpg,1120,448,undamaged,224,224,448,448
mosaic_156.jpg,1120,448,damaged,448,224,672,448
mosaic_156.jpg,1120,448,damaged,672,224,896,448
mosaic_156.jpg,1120,448,undamaged,896,224,1120,448
mosaic_157.jpg,1120,448,damaged,0,0,224,224
mosaic_157.jpg,1120,448,damaged,224,0,448,224
mosaic_157.jpg,1120,448,undamaged,448,0,672,224
mosaic_157.jpg,1120,448,damaged,672,0,896,224
mosaic_157.jpg,1120,448,undamaged,896,0,1120,224
mosaic_157.jpg,1120,448,damaged,0,224,224,448
mosaic_157.jpg,1120,448,damaged,224,224,448,448
mosaic_157.jpg,1120,448,damaged,448,224,672,448
mosaic_157.jpg,1120,448,undamaged,672,224,896,448
mosaic_157.jpg,1120,448,damaged,896,224,1120,448
mosaic_158.jpg,1120,448,undamaged,0,0,224,224
mosaic_158.jpg,1120,448,damaged,224,0,448,224
mosaic_158.jpg,1120,448,undamaged,448,0,672,224
mosaic_158.jpg,1120,448,damaged,672,0,896,224
mosaic_158.jpg,1120,448,damaged,896,0,1120,224
mosaic_158.jpg,1120,448,undamaged,0,224,224,448
mosaic_158.jpg,1120,448,undamaged,224,224,448,448
mosaic_158.jpg,1120,448,undamaged,448,224,672,448
mosaic_158.jpg,1120,448,undamaged,672,224,896,448
mosaic_158.jpg,1120,448,undamaged,896,224,1120,448
mosaic_159.jpg,1120,448,undamaged,0,0,224,224
mosaic_159.jpg,1120,448,damaged,224,0,448,224
mosaic_159.jpg,1120,448,damaged,448,0,672,224
mosaic_159.jpg,1120,448,damaged,672,0,896,224
mosaic_159.jpg,1120,448,undamaged,896,0,1120,224
mosaic_159.jpg,1120,448,damaged,0,224,224,448
mosaic_159.jpg,1120,448,undamaged,224,224,448,448
mosaic_159.jpg,1120,448,damaged,448,224,672,448
mosaic_159.jpg,1120,448,undamaged,672,224,896,448
mosaic_159.jpg,1120,448,undamaged,896,224,1120,448
mosaic_160.jpg,1120,448,damaged,0,0,224,224
mosaic_160.jpg,1120,448,undamaged,224,0,448,224
mosaic_160.jpg,1120,448,undamaged,448,0,672,224
mosaic_160.jpg,1120,448,undamaged,672,0,896,224
mosaic_160.jpg,1120,448,undamaged,896,0,1120,224
mosaic_160.jpg,1120,448,undamaged,0,224,224,448
mosaic_160.jpg,1120,448,damaged,224,224,448,448
mosaic_160.jpg,1120,448,undamaged,448,224,672,448
mosaic_160.jpg,1120,448,undamaged,672,224,896,448
mosaic_160.jpg,1120,448,damaged,896,224,1120,448
mosaic_161.jpg,1120,448,undamaged,0,0,224,224
mosaic_161.jpg,1120,448,damaged,224,0,448,224
mosaic_161.jpg,1120,448,undamaged,448,0,672,224
mosaic_161.jpg,1120,448,undamaged,672,0,896,224
mosaic_161.jpg,1120,448,undamaged,896,0,1120,224
mosaic_161.jpg,1120,448,undamaged,0,224,224,448
mosaic_161.jpg,1120,448,undamaged,224,224,448,448
mosaic_161.jpg,1120,448,undamaged,448,224,672,448
mosaic_161.jpg,1120,448,undamaged,672,224,896,448
mosaic_161.jpg,1120,448,undamaged,896,224,1120,448
mosaic_162.jpg,1120,448,undamaged,0,0,224,224
mosaic_162.jpg,1120,448,damaged,224,0,448,224
mosaic_162.jpg,1120,448,undamaged,448,0,672,224
mosaic_162.jpg,1120,448,undamaged,672,0,896,224
mosaic_162.jpg,1120,448,undamaged,896,0,1120,224
mosaic_162.jpg,1120,448,undamaged,0,224,224,448
mosaic_162.jpg,1120,448,damaged,224,224,448,448
mosaic_162.jpg,1120,448,damaged,448,224,672,448
mosaic_162.jpg,1120,448,damaged,672,224,896,448
mosaic_162.jpg,1120,448,damaged,896,224,1120,448
mosaic_163.jpg,1120,448,damaged,0,0,224,224
mosaic_163.jpg,1120,448,undamaged,224,0,448,224
mosaic_163.jpg,1120,448,damaged,448,0,672,224
mosaic_163.jpg,1120,448,undamaged,672,0,896,224
mosaic_163.jpg,1120,448,damaged,896,0,1120,224
mosaic_163.jpg,1120,448,damaged,0,224,224,448
mosaic_163.jpg,1120,448,undamaged,224,224,448,448
mosaic_163.jpg,1120,448,damaged,448,224,672,448
mosaic_163.jpg,1120,448,damaged,672,224,896,448
mosaic_163.jpg,1120,448,undamaged,896,224,1120,448
mosaic_164.jpg,1120,448,damaged,0,0,224,224
mosaic_164.jpg,1120,448,undamaged,224,0,448,224
mosaic_164.jpg,1120,448,damaged,448,0,672,224
mosaic_164.jpg,1120,448,undamaged,672,0,896,224
mosaic_164.jpg,1120,448,undamaged,896,0,1120,224
mosaic_164.jpg,1120,448,undamaged,0,224,224,448
mosaic_164.jpg,1120,448,damaged,224,224,448,448
mosaic_164.jpg,1120,448,undamaged,448,224,672,448
mosaic_164.jpg,1120,448,undamaged,672,224,896,448
mosaic_164.jpg,1120,448,undamaged,896,224,1120,448
mosaic_165.jpg,1120,448,undamaged,0,0,224,224
mosaic_165.jpg,1120,448,damaged,224,0,448,224
mosaic_165.jpg,1120,448,undamaged,448,0,672,224
mosaic_165.jpg,1120,448,undamaged,672,0,896,224
mosaic_165.jpg,1120,448,undamaged,896,0,1120,224
mosaic_165.jpg,1120,448,damaged,0,224,224,448
mosaic_165.jpg,1120,448,damaged,224,224,448,448
mosaic_165.jpg,1120,448,undamaged,448,224,672,448
mosaic_165.jpg,1120,448,damaged,672,224,896,448
mosaic_165.jpg,1120,448,damaged,896,224,1120,448
mosaic_166.jpg,1120,448,damaged,0,0,224,224
mosaic_166.jpg,1120,448,damaged,224,0,448,224
mosaic_166.jpg,1120,448,undamaged,448,0,672,224
mosaic_166.jpg,1120,448,undamaged,672,0,896,224
mosaic_166.jpg,1120,448,damaged,896,0,1120,224
mosaic_166.jpg,1120,448,damaged,0,224,224,448
mosaic_166.jpg,1120,448,undamaged,224,224,448,448
mosaic_166.jpg,1120,448,damaged,448,224,672,448
mosaic_166.jpg,1120,448,damaged,672,224,896,448
mosaic_166.jpg,1120,448,damaged,896,224,1120,448
mosaic_167.jpg,1120,448,damaged,0,0,224,224
mosaic_167.jpg,1120,448,undamaged,224,0,448,224
mosaic_167.jpg,1120,448,undamaged,448,0,672,224
mosaic_167.jpg,1120,448,undamaged,672,0,896,224
mosaic_167.jpg,1120,448,undamaged,896,0,1120,224
mosaic_167.jpg,1120,448,damaged,0,224,224,448
mosaic_167.jpg,1120,448,undamaged,224,224,448,448
mosaic_167.jpg,1120,448,undamaged,448,224,672,448
mosaic_167.jpg,1120,448,undamaged,672,224,896,448
mosaic_167.jpg,1120,448,damaged,896,224,1120,448
mosaic_168.jpg,1120,448,undamaged,0,0,224,224
mosaic_168.jpg,1120,448,damaged,224,0,448,224
mosaic_168.jpg,1120,448,undamaged,448,0,672,224
mosaic_168.jpg,1120,448,undamaged,672,0,896,224
mosaic_168.jpg,1120,448,damaged,896,0,1120,224
mosaic_168.jpg,1120,448,undamaged,0,224,224,448
mosaic_168.jpg,1120,448,undamaged,224,224,448,448
mosaic_168.jpg,1120,448,undamaged,448,224,672,448
mosaic_168.jpg,1120,448,damaged,672,224,896,448
mosaic_168.jpg,1120,448,damaged,896,224,1120,448
mosaic_169.jpg,1120,448,damaged,0,0,224,224
mosaic_169.jpg,1120,448,damaged,224,0,448,224
mosaic_169.jpg,1120,448,undamaged,448,0,672,224
mosaic_169.jpg,1120,448,undamaged,672,0,896,224
mosaic_169.jpg,1120,448,undamaged,896,0,1120,224
mosaic_169.jpg,1120,448,undamaged,0,224,224,448
mosaic_169.jpg,1120,448,undamaged,224,224,448,448
mosaic_169.jpg,1120,448,undamaged,448,224,672,448
mosaic_169.jpg,1120,448,damaged,672,224,896,448
mosaic_169.jpg,1120,448,damaged,896,224,1120,448
mosaic_170.jpg,1120,448,damaged,0,0,224,224
mosaic_170.jpg,1120,448,undamaged,224,0,448,224
mosaic_170.jpg,1120,448,damaged,448,0,672,224
mosaic_170.jpg,1120,448,undamaged,672,0,896,224
mosaic_170.jpg,1120,448,undamaged,896,0,1120,224
mosaic_170.jpg,1120,448,undamaged,0,224,224,448
mosaic_170.jpg,1120,448,undamaged,224,224,448,448
mosaic_170.jpg,1120,448,undamaged,448,224,672,448
mosaic_170.jpg,1120,448,undamaged,672,224,896,448
mosaic_170.jpg,1120,448,damaged,896,224,1120,448
mosaic_171.jpg,1120,448,damaged,0,0,224,224
mosaic_171.jpg,1120,448,undamaged,224,0,448,224
mosaic_171.jpg,1120,448,undamaged,448,0,672,224
mosaic_171.jpg,1120,448,undamaged,672,0,896,224
mosaic_171.jpg,1120,448,undamaged,896,0,1120,224
mosaic_171.jpg,1120,448,undamaged,0,224,224,448
mosaic_171.jpg,1120,448,undamaged,224,224,448,448
mosaic_171.jpg,1120,448,damaged,448,224,672,448
mosaic_171.jpg,1120,448,damaged,672,224,896,448
mosaic_171.jpg,1120,448,undamaged,896,224,1120,448
mosaic_172.jpg,1120,448,undamaged,0,0,224,224
mosaic_172.jpg,1120,448,undamaged,224,0,448,224
mosaic_172.jpg,1120,448,undamaged,448,0,672,224
mosaic_172.jpg,1120,448,undamaged,672,0,896,224
mosaic_172.jpg,1120,448,undamaged,896,0,1120,224
mosaic_172.jpg,1120,448,damaged,0,224,224,448
mosaic_172.jpg,1120,448,damaged,224,224,448,448
mosaic_172.jpg,1120,448,damaged,448,224,672,448
mosaic_172.jpg,1120,448,damaged,672,224,896,448
mosaic_172.jpg,1120,448,undamaged,896,224,1120,448
mosaic_173.jpg,1120,448,damaged,0,0,224,224
mosaic_173.jpg,1120,448,undamaged,224,0,448,224
mosaic_173.jpg,1120,448,undamaged,448,0,672,224
mosaic_173.jpg,1120,448,damaged,672,0,896,224
mosaic_173.jpg,1120,448,damaged,896,0,1120,224
